age,revenu_mensuel,revolving_utilization,debt_ratio,nb_open_credit_lines,nb_real_estate_loans,nb_dependents,nb_30_59_days_late,nb_60_89_days_late,nb_90_days_late,SeriousDlqin2yrs
51,6208.0,0.247,0.176,3,0,0,0,0,0,0
30,2500.0,0.39,0.512,5,1,0,0,0,0,0
30,3855.0,0.234,0.27,8,1,1,0,1,0,0
59,2802.0,0.226,0.162,6,0,3,1,0,0,0
47,7616.0,0.208,0.326,6,1,3,0,0,0,0
20,2817.0,0.136,0.177,2,0,2,1,0,0,0
32,7212.0,0.509,0.216,5,0,3,1,0,0,0
20,2783.0,0.362,0.072,3,0,1,0,0,0,0
28,5151.0,0.431,0.3,5,0,1,1,0,0,0
20,4078.0,0.042,0.671,4,0,3,0,0,0,0
36,3421.0,0.22,0.266,4,0,0,0,1,0,0
26,2551.0,0.376,0.471,5,1,0,0,0,0,0
38,4211.0,0.168,0.122,11,0,1,0,0,2,1
21,2986.0,0.429,0.089,5,1,1,1,0,1,1
38,2669.0,0.494,0.146,4,1,1,0,0,1,1
33,7064.0,0.299,0.285,1,1,3,1,0,0,0
53,4658.0,0.311,0.213,4,0,2,3,0,0,0
52,4864.0,0.157,0.18,4,0,1,1,0,0,0
45,3053.0,0.154,0.383,8,1,3,0,0,0,0
34,3349.0,0.069,0.421,3,0,5,0,1,0,0
57,3256.0,0.088,0.342,7,0,3,0,0,0,0
22,4238.0,0.268,0.433,4,2,2,0,0,0,0
23,4860.0,0.185,0.118,5,1,0,0,0,0,0
37,3592.0,0.332,0.47,3,0,1,0,0,0,0
60,2549.0,0.447,0.353,5,0,3,0,0,0,0
35,5127.0,0.431,0.133,3,0,0,2,0,0,0
36,3696.0,0.288,0.23,3,0,2,0,0,0,0
23,2500.0,0.112,0.377,6,3,3,0,0,0,0
47,2500.0,0.23,0.34,6,0,1,0,0,0,0
47,4163.0,0.156,0.221,4,0,5,1,0,0,0
45,2507.0,0.109,0.661,5,0,2,0,0,0,0
31,4420.0,0.54,0.466,3,0,0,0,0,0,0
30,2568.0,0.415,0.213,6,0,1,0,0,0,0
25,3866.0,0.387,0.462,2,0,2,0,0,0,0
38,3071.0,0.044,0.543,3,0,0,0,1,0,0
27,8009.0,0.34,0.334,6,0,3,0,0,0,1
26,5584.0,0.385,0.122,1,1,1,1,0,0,0
33,6676.0,0.472,0.283,7,0,2,0,0,0,0
33,3681.0,0.31,0.045,5,1,1,0,0,0,0
32,5271.0,0.116,0.136,12,1,2,1,0,0,0
42,3794.0,0.235,0.186,5,0,1,0,0,0,0
38,7054.0,0.242,0.403,4,0,2,0,0,0,1
35,3524.0,0.4,0.073,5,1,0,1,0,0,0
39,2500.0,0.485,0.448,1,1,2,0,0,0,0
28,2500.0,0.508,0.715,2,1,0,0,0,0,0
39,7714.0,0.204,0.162,3,0,4,0,0,0,0
39,4516.0,0.278,0.504,4,0,0,1,0,0,0
22,4651.0,0.312,0.715,10,0,0,0,0,0,0
47,7118.0,0.399,0.144,2,1,0,0,0,0,0
29,2500.0,0.334,0.09,1,0,0,0,0,0,0
38,3098.0,0.052,0.075,3,0,4,0,1,0,0
49,3274.0,0.259,0.327,4,0,1,1,0,0,0
47,5085.0,0.379,0.602,0,0,0,0,0,0,0
38,2666.0,0.048,0.079,4,1,4,0,0,1,0
34,2500.0,0.064,0.334,2,0,3,0,1,0,1
47,2500.0,0.268,0.539,2,0,1,0,0,0,0
44,6107.0,0.191,0.612,5,0,0,0,0,0,0
31,2607.0,0.287,0.484,2,2,0,1,0,0,0
30,2840.0,0.361,0.172,3,1,0,0,1,0,0
20,4844.0,0.134,0.181,1,0,2,1,0,0,0
39,2658.0,0.072,0.064,3,0,2,0,0,0,0
37,2500.0,0.513,0.136,4,0,0,0,0,0,0
49,2500.0,0.339,0.1,1,0,1,0,0,0,0
41,3549.0,0.407,0.199,8,0,2,1,0,0,0
51,4554.0,0.221,0.364,3,0,3,1,0,0,0
31,3324.0,0.362,0.645,2,0,1,0,0,1,0
49,4419.0,0.439,0.272,3,0,3,0,0,0,0
32,2500.0,0.333,0.132,5,1,0,0,0,0,0
45,2500.0,0.375,0.46,3,0,2,0,0,0,0
23,10039.0,0.267,0.599,5,2,1,0,0,0,1
40,6341.0,0.323,0.07,3,0,1,0,1,0,0
20,5146.0,0.242,0.227,3,1,2,0,1,0,0
35,2706.0,0.258,0.158,2,1,1,1,0,0,0
42,3271.0,0.57,0.248,7,0,0,0,1,0,0
32,3638.0,0.302,0.179,6,0,1,0,0,0,0
27,6578.0,0.183,0.242,3,0,0,0,0,0,0
46,4364.0,0.049,0.173,3,2,2,1,1,0,0
36,4613.0,0.256,0.191,5,0,1,0,0,0,1
33,3376.0,0.173,0.332,3,0,4,0,0,0,0
38,5201.0,0.055,0.486,6,0,1,0,1,0,0
64,4172.0,0.72,0.462,4,0,3,1,0,0,0
49,3714.0,0.208,0.153,7,1,3,0,1,0,1
49,2606.0,0.092,0.523,4,1,1,0,0,0,1
42,3460.0,0.032,0.612,5,0,2,0,0,0,0
39,2500.0,0.165,0.2,5,0,3,0,0,1,1
20,3576.0,0.424,0.318,3,1,2,0,0,0,0
31,3790.0,0.087,0.42,7,1,1,2,0,0,0
33,2500.0,0.29,0.538,3,2,2,1,0,0,1
20,3282.0,0.621,0.501,5,0,2,1,1,0,0
26,2500.0,0.22,0.168,3,0,1,0,1,0,0
20,4557.0,0.184,0.684,4,0,3,0,0,0,1
37,4850.0,0.264,0.46,5,0,1,0,0,0,0
46,3005.0,0.182,0.828,3,2,1,0,0,0,0
49,4661.0,0.442,0.177,4,0,0,0,0,0,0
42,4750.0,0.058,0.043,3,0,2,1,0,0,0
28,3283.0,0.13,0.23,2,0,4,0,1,0,0
20,7262.0,0.1,0.533,3,0,0,2,0,0,0
20,2627.0,0.212,0.362,3,0,1,0,0,0,0
25,7059.0,0.511,0.084,6,0,1,0,0,0,0
29,3290.0,0.237,0.13,10,0,1,0,0,0,1
36,2500.0,0.395,0.14,2,0,1,0,0,0,0
27,3108.0,0.141,0.678,7,1,1,1,0,0,0
41,2500.0,0.215,0.274,3,3,1,0,0,0,0
35,5183.0,0.311,0.131,4,0,1,0,1,0,0
38,2500.0,0.311,0.415,3,0,2,1,0,0,0
49,6804.0,0.257,0.489,3,1,1,1,1,1,1
26,2500.0,0.407,0.588,4,0,0,1,0,0,0
42,5305.0,0.086,0.345,7,0,3,0,2,0,0
37,3681.0,0.44,0.149,4,1,0,0,0,0,0
34,4113.0,0.123,0.785,4,0,1,1,0,1,1
46,2792.0,0.184,0.151,6,0,3,0,0,0,0
46,4267.0,0.574,0.464,2,1,1,0,0,0,0
28,3869.0,0.188,0.1,6,0,0,1,0,0,0
36,2500.0,0.147,0.303,3,0,3,0,0,0,0
40,2500.0,0.034,0.393,5,0,1,0,0,0,0
35,2854.0,0.015,0.188,2,1,1,1,0,1,1
43,2592.0,0.178,0.363,2,1,3,1,0,0,0
40,6398.0,0.118,0.285,4,0,1,0,0,0,0
56,3652.0,0.068,0.083,4,1,1,0,0,0,0
22,2565.0,0.301,0.428,3,0,5,0,0,0,0
36,2919.0,0.503,0.403,7,0,1,0,1,0,1
28,2902.0,0.197,0.361,4,1,2,1,0,1,1
44,3198.0,0.795,0.395,4,0,4,0,0,0,0
21,2500.0,0.162,0.204,8,1,1,1,1,0,0
41,2524.0,0.314,0.258,2,3,4,0,0,0,0
31,5141.0,0.584,0.112,4,0,2,0,2,1,1
30,3958.0,0.264,0.427,2,0,1,0,0,0,0
23,3400.0,0.152,0.37,6,0,0,0,1,0,0
33,3645.0,0.281,0.215,6,0,1,0,1,0,0
48,3567.0,0.369,0.168,3,0,1,0,0,1,0
37,3314.0,0.219,0.08,7,0,2,0,0,0,0
44,4595.0,0.154,0.732,1,0,0,0,0,0,0
54,4444.0,0.137,0.617,5,0,0,0,0,0,0
40,2500.0,0.484,0.545,6,0,1,0,0,0,0
32,3432.0,0.316,0.14,4,0,1,0,0,1,0
42,2500.0,0.558,0.246,6,0,1,0,0,0,0
32,4846.0,0.221,0.146,7,0,2,0,0,0,0
32,5143.0,0.293,0.334,9,0,4,0,0,0,0
22,2766.0,0.485,0.232,4,0,0,0,0,0,0
47,3455.0,0.073,0.44,5,1,2,0,0,0,0
34,2500.0,0.374,0.135,3,1,0,0,0,0,0
39,5641.0,0.164,0.154,4,0,1,1,0,0,0
27,5011.0,0.196,0.412,5,0,0,0,0,0,0
42,6109.0,0.122,0.288,7,2,1,0,0,0,0
30,7108.0,0.37,0.503,2,0,0,0,1,0,1
36,2500.0,0.345,0.066,4,1,1,0,0,0,0
46,5430.0,0.559,0.395,2,0,5,0,0,0,0
45,7085.0,0.37,0.099,7,0,4,0,0,0,0
37,2500.0,0.641,0.378,9,2,0,0,0,0,0
20,3371.0,0.443,0.33,7,0,2,0,0,1,0
65,3092.0,0.184,0.424,6,3,4,1,0,0,0
55,5351.0,0.087,0.246,4,0,1,0,0,0,0
45,2500.0,0.077,0.473,5,2,0,0,0,0,0
30,8244.0,0.191,0.059,1,0,1,0,0,0,0
36,3461.0,0.369,0.636,1,0,0,0,0,0,0
32,5499.0,0.15,0.476,3,0,4,1,1,0,0
50,3544.0,0.453,0.374,8,0,1,1,0,0,0
40,4544.0,0.365,0.695,5,0,0,0,0,0,0
30,2500.0,0.364,0.489,3,0,3,0,0,0,1
33,3062.0,0.235,0.303,4,0,0,0,0,0,0
49,5332.0,0.377,0.676,4,0,1,0,0,0,0
54,4146.0,0.208,0.624,6,0,0,0,0,0,0
53,2500.0,0.068,0.643,3,1,2,1,0,2,1
45,3743.0,0.028,0.483,8,0,4,0,2,2,1
35,2519.0,0.26,0.184,6,1,0,0,0,0,0
20,2500.0,0.097,0.414,6,2,0,0,0,0,0
40,2500.0,0.516,0.273,5,0,0,0,0,0,0
37,4810.0,0.316,0.363,7,1,1,0,1,0,0
39,6008.0,0.117,0.082,5,0,1,0,0,0,0
38,9453.0,0.153,0.277,7,0,1,0,0,0,0
24,2500.0,0.492,0.623,3,1,2,0,0,0,0
43,5143.0,0.272,0.328,1,0,2,0,0,0,0
44,5297.0,0.721,0.072,4,0,1,0,0,1,0
44,2804.0,0.586,0.198,3,0,2,0,0,0,0
47,2500.0,0.149,0.167,3,0,3,0,0,0,0
44,2500.0,0.566,0.532,2,0,1,0,1,0,1
33,2872.0,0.364,0.548,3,2,0,0,1,0,0
37,3989.0,0.266,0.272,6,1,2,0,0,0,0
38,6715.0,0.135,0.129,5,0,6,0,0,0,1
39,5987.0,0.273,0.327,1,0,1,0,0,0,0
47,2500.0,0.394,0.511,5,1,2,0,0,0,0
44,2553.0,0.109,0.162,4,0,1,0,0,0,0
58,6534.0,0.416,0.513,0,0,0,2,1,0,0
60,2620.0,0.173,0.321,4,1,1,1,0,0,0
38,3549.0,0.043,0.651,4,1,1,2,0,1,0
20,2500.0,0.262,0.183,7,1,1,0,0,0,0
50,6117.0,0.658,0.654,1,0,3,0,0,1,1
32,2500.0,0.07,0.014,3,1,2,1,0,0,0
29,2500.0,0.278,0.679,5,1,1,0,0,0,0
34,5842.0,0.155,0.617,4,0,1,0,0,0,0
33,8639.0,0.037,0.336,4,2,1,0,0,0,0
44,3195.0,0.427,0.359,1,2,1,0,0,0,0
22,3565.0,0.329,0.438,2,0,3,0,0,1,1
27,5479.0,0.22,0.294,4,1,0,0,1,0,0
41,4147.0,0.151,0.578,6,0,0,0,0,0,0
44,3078.0,0.593,0.364,6,0,2,0,0,0,0
44,2926.0,0.427,0.173,6,0,2,0,0,0,0
30,2500.0,0.178,0.392,2,0,0,0,0,0,0
28,4043.0,0.41,0.733,5,0,6,0,0,0,0
32,3493.0,0.204,0.521,3,1,2,0,0,0,0
40,2990.0,0.277,0.674,2,0,4,0,0,0,0
52,2500.0,0.387,0.186,1,0,3,0,0,0,0
20,2500.0,0.065,0.549,2,0,1,0,0,0,0
35,4809.0,0.289,0.475,1,0,0,0,0,0,0
24,5414.0,0.3,0.542,0,0,2,0,0,0,0
21,3143.0,0.388,0.244,5,1,1,0,0,1,0
47,2997.0,0.247,0.247,4,0,5,1,0,0,0
43,2500.0,0.087,0.368,5,0,3,1,0,0,0
42,5550.0,0.334,0.345,4,1,1,1,0,0,0
47,3692.0,0.574,0.67,1,1,0,0,0,0,0
33,4296.0,0.205,0.245,4,0,1,0,0,0,0
33,4278.0,0.154,0.273,4,0,0,0,0,0,0
59,3170.0,0.157,0.469,2,0,4,1,0,1,0
35,2500.0,0.441,0.384,8,0,2,1,0,0,0
45,2500.0,0.135,0.198,4,1,0,0,0,0,0
38,6048.0,0.077,0.149,7,0,0,0,1,0,0
20,2627.0,0.506,0.383,5,3,1,0,0,0,0
20,3027.0,0.161,0.3,6,1,1,1,1,0,0
32,2500.0,0.169,0.377,3,0,0,0,0,0,0
48,2500.0,0.358,0.247,2,0,2,0,0,0,1
45,2576.0,0.269,0.23,2,0,1,0,0,0,0
47,7784.0,0.117,0.553,1,1,0,0,0,1,0
28,4896.0,0.435,0.167,3,0,0,0,0,0,0
54,2873.0,0.236,0.23,5,1,1,0,1,0,0
28,5927.0,0.296,0.427,2,0,2,0,0,0,0
40,3400.0,0.512,0.488,5,0,1,0,0,0,0
37,6697.0,0.202,0.435,2,1,1,0,0,1,0
36,9851.0,0.336,0.316,3,0,2,1,0,0,0
51,5783.0,0.475,0.58,5,0,1,1,0,0,1
30,3799.0,0.47,0.221,4,0,3,0,1,0,0
24,4987.0,0.168,0.14,2,1,1,0,0,0,0
38,3666.0,0.278,0.285,4,0,0,0,0,0,0
34,2500.0,0.375,0.295,1,0,1,2,0,0,1
65,2712.0,0.13,0.079,3,0,1,0,0,1,0
44,2500.0,0.192,0.17,3,1,0,1,0,0,0
33,2685.0,0.211,0.328,4,2,0,1,0,0,0
27,8161.0,0.125,0.091,3,2,3,0,0,0,0
20,6033.0,0.398,0.233,3,0,0,1,0,0,0
27,4440.0,0.271,0.167,3,0,2,1,0,1,1
39,5248.0,0.056,0.101,8,0,1,0,0,1,0
52,2500.0,0.291,0.479,3,0,1,0,0,0,0
49,5053.0,0.367,0.464,3,0,2,1,0,0,0
40,5557.0,0.446,0.417,2,1,2,0,2,0,0
34,2500.0,0.293,0.038,3,0,1,0,0,0,0
40,5138.0,0.319,0.401,4,1,0,0,0,0,0
32,2500.0,0.341,0.508,5,0,2,0,0,0,0
55,2500.0,0.568,0.265,7,1,3,0,0,0,0
36,6613.0,0.181,0.609,7,0,2,0,0,0,0
37,2500.0,0.228,0.133,3,0,4,0,0,0,0
20,2638.0,0.462,0.226,3,0,2,0,0,1,0
36,5683.0,0.417,0.149,3,0,2,0,0,0,1
46,3174.0,0.048,0.328,2,0,2,1,0,0,0
27,3357.0,0.166,0.459,8,0,2,0,0,0,0
30,3324.0,0.062,0.256,7,0,3,0,0,0,0
45,4257.0,0.618,0.293,6,1,0,0,0,0,0
23,3288.0,0.591,0.334,3,0,3,0,0,0,0
48,3833.0,0.189,0.11,6,2,2,0,1,0,0
32,2903.0,0.3,0.167,2,0,1,0,0,0,0
34,4266.0,0.392,0.562,4,0,3,0,0,0,1
26,4193.0,0.244,0.381,2,1,2,0,1,1,0
41,8553.0,0.112,0.159,1,0,2,0,0,0,0
62,3067.0,0.534,0.148,4,1,1,0,0,0,0
45,3351.0,0.038,0.374,5,0,1,1,1,0,1
29,4054.0,0.173,0.683,3,0,2,0,0,0,0
49,5619.0,0.356,0.675,3,0,3,0,1,0,1
34,2500.0,0.796,0.292,5,1,4,0,0,0,1
51,3815.0,0.124,0.442,5,0,2,0,0,0,0
46,2500.0,0.571,0.673,3,0,1,0,0,0,0
20,3222.0,0.318,0.556,5,1,0,1,0,0,0
27,5900.0,0.051,0.354,4,0,0,0,0,0,0
47,2626.0,0.426,0.199,1,1,2,0,0,0,1
39,3943.0,0.058,0.195,1,0,2,1,0,0,0
27,2870.0,0.142,0.4,2,0,2,0,0,1,0
31,2500.0,0.174,0.054,4,1,0,0,1,0,0
20,5637.0,0.292,0.231,4,2,4,1,1,0,0
37,2500.0,0.447,0.246,2,0,2,1,0,0,0
60,4154.0,0.035,0.528,2,0,1,0,0,0,0
46,4183.0,0.394,0.185,3,2,0,0,0,0,0
59,2500.0,0.197,0.421,4,0,0,0,0,0,0
46,3905.0,0.112,0.353,3,0,0,0,0,1,0
48,2500.0,0.158,0.076,4,0,2,0,0,0,0
57,4605.0,0.366,0.111,5,0,3,1,0,0,0
41,2500.0,0.443,0.392,7,1,3,1,0,0,0
36,3125.0,0.529,0.474,2,0,4,0,0,0,0
48,3249.0,0.215,0.272,3,1,0,0,0,0,1
52,6008.0,0.1,0.619,1,0,1,0,0,0,0
33,3878.0,0.187,0.114,4,0,2,0,0,0,0
30,5596.0,0.289,0.328,6,1,2,0,0,0,0
39,4673.0,0.367,0.437,3,0,0,0,0,0,0
46,4660.0,0.314,0.078,4,1,0,1,0,0,0
45,3136.0,0.084,0.566,4,0,0,1,0,0,0
23,5764.0,0.294,0.354,2,0,4,0,0,0,0
57,3102.0,0.13,0.407,2,1,1,0,0,0,0
31,2500.0,0.473,0.206,4,0,1,0,0,0,1
35,3306.0,0.152,0.341,3,0,2,1,0,0,0
28,4465.0,0.26,0.195,6,0,0,0,0,0,0
64,2500.0,0.239,0.02,4,0,1,1,0,0,0
40,2500.0,0.077,0.135,2,0,3,0,0,0,0
29,2500.0,0.359,0.26,6,0,1,0,0,0,0
46,5188.0,0.058,0.163,3,0,0,1,0,1,1
45,7729.0,0.284,0.35,5,3,1,0,0,0,0
36,3313.0,0.508,0.346,6,0,0,0,0,0,0
46,4625.0,0.197,0.429,3,0,1,0,0,0,0
29,4571.0,0.429,0.201,2,2,1,1,0,0,0
33,7326.0,0.417,0.306,4,0,1,0,0,0,0
20,2714.0,0.375,0.398,3,0,3,0,0,0,0
24,3298.0,0.407,0.428,4,0,0,0,0,0,0
56,3123.0,0.091,0.387,7,0,2,0,0,1,0
54,3767.0,0.123,0.575,4,0,4,0,0,0,0
38,11237.0,0.115,0.192,8,0,1,0,0,0,0
54,3692.0,0.394,0.343,2,0,4,0,0,1,1
36,2500.0,0.121,0.202,3,0,1,0,0,0,0
35,2500.0,0.432,0.307,2,0,2,0,0,0,0
38,6398.0,0.149,0.168,6,1,2,0,0,0,0
36,2500.0,0.088,0.421,4,0,0,0,0,0,0
35,4908.0,0.248,0.539,4,0,1,0,0,0,0
49,2682.0,0.211,0.676,8,0,1,0,0,0,0
39,2500.0,0.605,0.17,7,0,1,1,0,0,0
45,4781.0,0.426,0.049,5,0,3,1,1,1,0
48,2741.0,0.389,0.399,7,0,2,0,0,2,0
41,4409.0,0.099,0.449,8,0,1,0,0,2,1
28,4558.0,0.311,0.626,3,0,0,0,0,2,1
24,4656.0,0.146,0.217,1,0,1,1,0,0,0
39,3227.0,0.259,0.21,5,1,0,0,1,0,0
36,4958.0,0.524,0.413,3,0,0,0,0,0,0
38,2500.0,0.276,0.077,3,0,0,0,0,0,0
37,2500.0,0.596,0.73,4,0,3,0,0,0,1
63,5005.0,0.129,0.269,2,2,3,0,0,0,0
24,3923.0,0.518,0.068,2,1,0,0,0,0,0
20,2767.0,0.217,0.183,3,0,0,0,0,0,0
41,2500.0,0.37,0.129,4,1,1,0,0,0,0
34,2500.0,0.286,0.565,6,0,4,0,0,0,0
41,3727.0,0.323,0.128,2,1,2,0,0,0,0
43,7646.0,0.064,0.069,4,2,1,1,0,1,0
50,3421.0,0.23,0.323,3,0,2,0,0,0,0
22,3095.0,0.054,0.449,3,0,2,0,0,0,0
32,3601.0,0.284,0.524,3,0,1,1,0,0,1
42,9707.0,0.145,0.095,1,0,1,1,0,0,0
45,5107.0,0.14,0.37,6,1,0,0,0,1,1
59,2500.0,0.26,0.462,2,0,2,0,1,0,0
47,3687.0,0.094,0.48,1,0,2,1,0,0,0
37,4228.0,0.105,0.074,3,1,0,0,0,0,0
29,2500.0,0.308,0.415,6,0,3,0,0,0,0
32,5124.0,0.4,0.221,2,0,4,0,0,0,0
32,2520.0,0.157,0.175,3,0,1,0,0,0,0
44,2500.0,0.293,0.462,4,0,1,0,0,0,0
40,3768.0,0.185,0.55,3,0,4,0,1,0,0
24,3509.0,0.291,0.106,4,1,3,0,0,0,1
33,3639.0,0.132,0.448,3,0,1,1,1,0,1
46,2581.0,0.475,0.34,5,0,2,0,1,0,0
41,2748.0,0.011,0.124,6,0,2,0,0,0,0
43,6050.0,0.501,0.342,3,1,1,0,0,0,0
41,4440.0,0.338,0.077,7,0,1,0,1,1,0
54,2500.0,0.11,0.217,3,0,1,1,0,0,0
40,2500.0,0.033,0.045,3,0,1,0,0,0,0
34,2500.0,0.461,0.268,2,0,0,0,1,0,0
28,3908.0,0.367,0.152,5,0,1,0,1,0,0
40,2740.0,0.286,0.089,3,0,1,1,1,0,0
20,2646.0,0.174,0.09,4,1,2,0,0,0,0
36,2793.0,0.56,0.603,2,0,1,0,0,1,1
35,3524.0,0.1,0.432,3,1,3,0,0,0,0
24,5183.0,0.524,0.146,3,1,3,0,0,0,1
28,3640.0,0.48,0.489,4,0,1,0,0,0,0
46,3744.0,0.235,0.409,3,0,3,0,0,0,1
40,3291.0,0.072,0.453,1,2,0,0,0,0,0
39,2908.0,0.175,0.349,3,1,1,1,0,0,0
41,5445.0,0.409,0.595,2,0,2,1,0,0,1
38,5085.0,0.369,0.055,7,0,1,0,0,0,0
50,9140.0,0.498,0.747,4,0,1,0,0,0,0
39,4792.0,0.469,0.214,4,1,0,1,1,0,0
23,2909.0,0.285,0.45,4,0,1,0,0,0,0
54,2500.0,0.353,0.436,5,1,6,1,0,0,0
41,5591.0,0.332,0.15,5,0,2,0,0,0,0
32,2523.0,0.154,0.442,2,2,2,0,0,0,0
25,5242.0,0.288,0.252,6,1,2,1,0,0,0
41,2586.0,0.176,0.393,2,0,2,0,1,0,0
36,4260.0,0.226,0.272,2,1,4,1,1,0,1
53,2500.0,0.562,0.359,4,0,1,0,1,0,1
34,5172.0,0.462,0.792,3,2,0,0,0,0,0
29,2500.0,0.406,0.251,7,0,2,0,0,0,0
46,4117.0,0.278,0.093,3,1,1,0,0,0,0
47,3331.0,0.454,0.56,7,0,1,1,0,1,1
39,3812.0,0.087,0.182,4,1,1,0,0,0,0
44,3047.0,0.09,0.122,4,0,1,0,0,0,0
37,3015.0,0.305,0.216,2,2,2,1,0,0,0
40,3904.0,0.327,0.413,5,1,2,0,0,0,0
49,2500.0,0.03,0.681,1,0,1,0,0,0,0
44,2500.0,0.106,0.127,5,1,2,1,0,0,1
36,3098.0,0.589,0.622,3,0,1,0,0,0,0
51,3045.0,0.181,0.599,6,0,0,0,0,0,0
20,2500.0,0.24,0.125,5,3,1,0,0,0,0
58,5519.0,0.048,0.147,3,0,2,0,0,0,0
20,3132.0,0.109,0.18,0,0,3,1,0,0,0
31,3288.0,0.66,0.576,5,2,0,1,0,0,0
37,2500.0,0.303,0.079,7,0,1,0,0,0,0
36,9249.0,0.083,0.306,1,0,0,0,0,0,0
48,10853.0,0.101,0.24,11,1,2,0,0,0,0
27,2563.0,0.27,0.276,7,0,2,1,0,0,0
40,6322.0,0.122,0.415,5,0,2,0,0,0,0
32,3494.0,0.442,0.371,10,1,2,1,0,0,1
40,7493.0,0.538,0.321,1,0,0,0,0,0,1
37,4236.0,0.511,0.422,10,0,3,0,1,0,1
38,3808.0,0.398,0.276,3,0,2,0,0,0,0
32,2500.0,0.127,0.175,4,1,0,0,1,0,0
32,2500.0,0.044,0.416,3,1,0,0,1,0,0
40,3675.0,0.291,0.208,8,0,0,0,0,0,0
47,3981.0,0.242,0.162,4,0,1,1,0,0,0
32,2500.0,0.432,0.043,3,0,1,1,0,0,0
29,2623.0,0.326,0.736,5,1,1,0,0,0,0
44,4671.0,0.665,0.559,2,0,1,0,0,0,0
37,2500.0,0.37,0.544,11,0,2,0,0,0,1
46,3867.0,0.22,0.276,3,0,3,1,0,0,0
28,6356.0,0.065,0.724,1,0,2,0,0,0,0
20,4331.0,0.13,0.349,7,0,1,2,1,0,0
32,4234.0,0.211,0.471,5,0,2,0,0,1,1
30,2500.0,0.096,0.329,5,0,2,0,0,0,0
37,2515.0,0.108,0.227,2,0,1,0,0,1,0
31,9176.0,0.393,0.329,3,0,0,1,1,0,0
45,2780.0,0.118,0.679,5,1,1,0,0,1,1
35,6432.0,0.293,0.358,5,0,3,0,0,0,0
39,2766.0,0.355,0.16,2,0,1,0,0,0,0
39,3213.0,0.295,0.647,7,1,3,0,0,0,0
39,4592.0,0.154,0.202,7,0,1,0,0,0,0
37,3810.0,0.108,0.368,4,0,0,0,0,1,0
43,4323.0,0.235,0.521,4,1,0,0,0,0,0
30,2519.0,0.245,0.538,3,0,0,0,1,0,0
51,2500.0,0.599,0.643,6,0,1,0,1,0,1
35,2500.0,0.284,0.238,4,0,1,0,0,0,0
24,2865.0,0.258,0.499,5,0,1,0,0,0,1
39,3284.0,0.251,0.537,1,1,1,0,0,0,0
29,5807.0,0.491,0.276,7,0,2,0,1,0,1
44,3787.0,0.061,0.124,5,0,1,0,0,0,0
60,4528.0,0.245,0.519,3,0,0,0,0,0,0
30,3881.0,0.238,0.322,3,0,1,2,0,0,0
41,2500.0,0.377,0.201,3,0,1,0,0,0,0
20,3669.0,0.163,0.132,7,1,1,0,0,1,1
42,3862.0,0.586,0.168,4,0,3,0,0,0,0
29,5125.0,0.507,0.128,9,0,2,0,0,0,0
31,2500.0,0.076,0.605,1,0,1,0,0,0,1
26,2500.0,0.073,0.325,4,0,4,0,0,0,0
45,3942.0,0.044,0.253,4,0,2,0,0,0,1
48,4269.0,0.166,0.129,5,1,1,3,0,0,0
38,3359.0,0.283,0.388,5,0,0,0,0,0,0
29,3687.0,0.424,0.254,4,0,1,0,1,0,1
53,5407.0,0.136,0.659,1,0,1,1,0,0,0
30,2962.0,0.529,0.428,4,1,3,0,0,0,0
20,3212.0,0.14,0.131,8,1,4,0,0,0,0
42,3773.0,0.264,0.24,5,1,2,0,0,1,1
26,2500.0,0.665,0.302,3,0,3,1,0,0,0
47,3400.0,0.197,0.12,5,0,1,0,0,0,1
34,3538.0,0.564,0.093,6,0,2,0,1,0,0
44,7606.0,0.295,0.445,4,0,0,0,0,0,0
52,3184.0,0.494,0.427,2,1,1,0,0,0,1
25,3984.0,0.07,0.255,4,0,1,0,0,0,0
32,5505.0,0.485,0.514,3,0,2,0,0,0,0
37,2500.0,0.206,0.109,3,0,1,0,0,0,0
53,6762.0,0.475,0.383,2,0,2,0,0,0,0
31,8053.0,0.083,0.306,3,1,0,0,0,0,0
32,3594.0,0.327,0.434,5,0,1,0,0,0,0
42,2856.0,0.324,0.269,9,1,0,0,0,0,0
32,7572.0,0.045,0.446,1,1,1,0,0,0,0
39,5208.0,0.21,0.094,4,0,0,0,0,0,0
22,3778.0,0.114,0.119,5,0,3,0,0,0,0
60,6919.0,0.329,0.202,5,0,3,0,0,0,0
24,6598.0,0.467,0.663,6,1,1,0,0,1,1
34,3130.0,0.324,0.636,5,0,0,0,0,0,0
37,4072.0,0.346,0.528,6,0,0,0,0,1,0
57,4720.0,0.253,0.471,8,0,2,0,0,1,1
24,3688.0,0.248,0.369,3,3,1,0,0,0,0
57,2500.0,0.26,0.154,3,0,0,1,0,0,0
45,2500.0,0.124,0.284,4,1,1,2,0,0,0
42,2500.0,0.248,0.109,5,0,1,0,0,0,0
28,4545.0,0.592,0.447,5,0,3,0,0,0,0
43,2500.0,0.163,0.417,3,0,2,0,0,0,0
30,3970.0,0.495,0.32,3,0,0,0,0,1,0
50,8303.0,0.314,0.324,4,0,3,1,0,0,0
28,6922.0,0.314,0.373,1,0,1,1,1,1,1
36,2500.0,0.293,0.147,3,2,1,0,0,1,0
32,2500.0,0.296,0.514,6,0,0,0,0,0,0
